0.0013,0.0043067,23.488,0.32446,0.39856
0.0015,0.0042105,26.165,0.34461,0.44096
0.0016,0.0042105,26.647,0.35592,0.44849
0.002,0.0053003,31,0.44646,0.51504
0.002,0.0045134,37.763,0.41199,0.6124
0.0025,0.0052818,36.318,0.49828,0.59227
0.0025,0.0044147,42.663,0.45555,0.67768
0.0033,0.0060184,42,0.61111,0.66913
0.0033,0.0051138,52.95,0.64613,0.79811
0.0036,0.0061666,46.273,0.64609,0.72264
0.0036,0.0051309,62.969,0.73499,0.89076
